date,hour,event_type,description,program
2021-02-12,13:00,Déjeuner,"Déjeuner avec M. Ismaïl Omar GUELLEH, Président de la République de Djibouti.","['Entretien avec M. Ismaïl Omar GUELLEH, Président de la République de Djibouti.']"
2021-02-12,18:00,Réunion,Visioconférence avec les fondateurs de l'initiative ACT-A.,[]
2021-02-15,15:00,Sommet,Visioconférence avec les cinq chefs d’État des pays membres du G5 Sahel.,[]
2021-02-16,09:00,Sommet,Visioconférence avec les cinq chefs d’État des pays membres du G5 Sahel et la participation de représentants de plusieurs chefs d’État et de gouvernement et de leaders d’organisations internationales.,['Communiqué final du Sommet de N’Djamena.']
2021-02-17,09:00,Conseil de défense,Conseil de défense Covid-19.,[]
2021-02-17,10:30,Conseil des ministres,Conseil des ministres,['Compte rendu du Conseil des ministres du mercredi 17 février 2021.']
2021-02-17,16:00,Entretien,"Entretien téléphonique avec Mme Ngozi OKONJO-IWEALA, directrice générale de l’Organisation mondiale du commerce (OMC).",[]
2021-02-17,17:00,Réunion,Visioconférence avec le bureau de l’Union africaine en suivi de l'initiative ACT-A.,[]
2021-02-18,10:00,Entretien,"Entretien téléphonique avec M. Joko WIDODO, Président de la République d'Indonésie.","[""Entretien téléphonique avec M. Joko WIDODO Président de la République d'Indonésie.""]"
2021-02-18,10:45,Entretien,Visioconférence sur le thème de la stratégie d’accélération en matière de cybersécurité.,['Accélération de la stratégie nationale en matière de cybersécurité.']
2021-02-18,18:30,Entretien,"Entretien avec Christiane Lambert, Présidente de la Fédération nationale des syndicats d'exploitants agricoles (FNSEA).",[]
2021-02-18,21:20,Déplacement,Déplacement au Centre national d'études spatiales (CNES) à l’occasion de l’atterrissage du rover Perseverance sur Mars.,['Il y a une part de Toulouse sur Mars !']
2021-02-19,15:00,Sommet,Visioconférence des dirigeants du G7.,['Communiqué final des dirigeants du G7.']
2021-02-19,17:15,Sommet,Intervention dans le cadre de la Conférence de Munich sur la sécurité.,['Intervention du Président Emmanuel Macron dans le cadre de l’édition spéciale de la Conférence sur la sécurité de Munich 2021.']
2021-02-22,10:30,Entretien,"Entretien avec Paul Hudson, Directeur général de Sanofi.",[]
2021-02-22,18:00,Réunion,"Réunion ministérielle en présence de  M. Jean CASTEX, Premier ministre, de M. Olivier VÉRAN, ministre des Solidarités et de la Santé, Mme Frédérique VIDAL, ministre de l’Enseignement supérieur, de la Recherche et de l’Innovation, M. Gabriel ATTAL, porte-parole du Gouvernement,  et Mme Agnès PANNIER-RUNACHER, ministre déléguée chargée de l’Industrie.",[]
2021-02-22,18:45,Réunion,Réunion sur les essais thérapeutiques et les traitements contre la Covid-19.,[]
2021-02-23,Matin,Déplacement,Déplacement à Étaules en Côte-d’Or sur la thématique agricole.,"[""Déplacement du Président Emmanuel Macron à la Ferme d'Étaules.""]"
2021-02-23,16:00,Sommet,Visioconférence à l'occasion d'un débat organisé par le Conseil de sécurité des Nations unies.,"[""Intervention du Président Emmanuel Macron à l'occasion d'un débat organisé par le Conseil de sécurité des Nations unies.""]"
2021-02-24,09:00,Conseil de défense,Conseil de défense Covid-19.,[]
2021-02-24,10:30,Conseil des ministres,Conseil des ministres.,['Compte rendu du Conseil des ministres du mercredi 24 février 2021.']
2021-02-24,16:00,Entretien,"Entretien avec M. Nicolas GIROD, Porte-parole de la confédération paysanne.",[]
2021-02-24,17:00,Entretien,"Entretien avec M. Samuel VANDAELE, Président des jeunes agriculteurs.",[]
2021-02-24,18:00,Entretien,"Entretien avec M. Pierre THOMAS, Président du mouvement des exploitants familiaux.",[]
2021-02-25,12:00,Entretien,"Entretien avec Mme Jacqueline GOURAULT, ministre de la Cohésion des territoires et des Relations avec les collectivités territoriales.",[]
2021-02-25,Après-midi,Sommet,"Conseil européen extraordinaire, en visioconférence.",['Conseil européen extraordinaire des 25 et 26 février 2021.']
2021-02-26,Matin,Sommet,"Conseil européen extraordinaire, en visioconférence.",[]
2021-02-26,15:00,Entretien,"Entretien avec M. Bernard LANNES, Président de la coordination rurale.",[]
2021-03-01,Matin,Déplacement,Déplacement en Seine-Saint-Denis.,"['Notre cap est clair : 1 jeune, 1 solution.']"
2021-03-01,13:35,Déplacement,Déplacement au centre de vaccination de la Caisse Primaire d'Assurance Maladie de Seine-Saint-Denis à Bobigny.,['Déplacement dans un centre de vaccination de Bobigny.']
2021-03-01,18:00,Réunion,"Réunion ministérielle en présence de  M. Olivier VÉRAN, ministre des Solidarités et de la Santé, M. Gabriel ATTAL, porte-parole du Gouvernement,  et Mme Agnès PANNIER-RUNACHER, ministre déléguée chargée de l’Industrie.",[]
2021-03-02,09:00,Conseil de défense,Conseil restreint de défense et de sécurité nationale.,[]
2021-03-02,10:30,Entretien,"Entretien avec M. Jean-Yves LE DRIAN, ministre de l’Europe et des Affaires étrangères.",[]
2021-03-02,12:00,Entretien,"Entretien avec M. Gérald DARMANIN, ministre de l’Intérieur.",[]
2021-03-02,13:00,Déjeuner,Déjeuner avec le Premier ministre.,[]
2021-03-02,16:00,Entretien,"Entretien avec le Président de la République islamique d’Iran, M. Hassan ROHANI.","['Entretien avec le Président de la République islamique d’Iran, M. Hassan ROHANI.']"
2021-03-02,17:00,Rencontre,"Rencontre avec des petits-enfants d’Ali Boumendjel pour la reconnaissance par la France de l’assassinat d’Ali Boumendjel, avocat et dirigeant politique du nationalisme algérien.",['Reconnaissance par la France de l’assassinat d’Ali Boumendjel.']
2021-03-02,18:00,Entretien,"Entretien avec M. Recep Tayyip ERDOGAN, Président de la République de Turquie.",[]
2021-03-03,09:00,Conseil de défense,Conseil de défense Covid-19.,[]
2021-03-03,10:30,Conseil des ministres,Conseil des ministres.,['Compte rendu du Conseil des ministres du mercredi 3 mars 2021.']
2021-03-03,18:30,Réunion,Visioconférence avec le bureau de l’Union africaine en suivi de l'initiative ACT-A.,[]
2021-03-03,20:00,Entretien,"Entretien suivi d'un dîner avec M. Alassane OUATTARA, Président de la République de Côte d'Ivoire.",[]
2021-03-05,10:30,Entretien,"Visioconférence avec David BEASLEY, Directeur exécutif du Programme alimentaire mondial des Nations Unies.",[]
2021-03-05,11:00,Entretien,"Entretien avec Michel CADOT, Délégué Interministériel aux Jeux olympiques et paralympiques 2024.",[]
2021-03-08,10:00,Entretien,"Entretien avec Mme Barbara POMPILI, ministre de la Transition écologique.",[]
2021-03-08,Après-midi,Déplacement,Déplacement à l'occasion de la Journée internationale des droits des femmes.,"[""Déplacement à l'occasion de la Journée internationale des droits des femmes."", 'Communiqué conjoint du Président de la République française et de la Directrice exécutive de ONU Femmes.']"
2021-03-08,18:00,Réunion,"Réunion ministérielle en présence de  M. Jean CASTEX, Premier ministre, de M. Olivier VÉRAN, ministre des Solidarités et de la Santé, M. Gabriel ATTAL, porte-parole du Gouvernement,  et Mme Agnès PANNIER-RUNACHER, ministre déléguée chargée de l’Industrie.",[]
2021-03-09,09:00,Conseil de défense,Conseil restreint de défense et de sécurité nationale.,[]
2021-03-09,12:00,Entretien,"Entretien avec M. Jean-Yves LE DRIAN, ministre de l’Europe et des Affaires étrangères.",[]
2021-03-10,09:00,Conseil de défense,Conseil de défense Covid-19.,[]
2021-03-10,10:30,Conseil des ministres,Conseil des ministres.,['Compte rendu du Conseil des ministres du mercredi 10 mars 2021.']
2021-03-10,17:30,Entretien,"Entretien avec M. John KERRY, envoyé spécial du Président des États-Unis pour le climat.",[]
2021-03-11,Matin,Déplacement,Déplacement à l’occasion de la journée nationale d’hommage aux victimes du terrorisme.,"['11 mars, Journée nationale d’hommage aux victimes du terrorisme.']"
2021-03-12,Toute la journée,Déplacement,Déplacement à Toulouse et Saint-Gaudéric,"[""Déplacement du Président Emmanuel Macron au centre d'entrainement et de formation du 4ème régiment de la Légion étrangère."", ""Déplacement du Président Emmanuel Macron au centre de Commandement de l'espace.""]"
2021-03-15,Toute la journée,Sommet,Déplacement à Montauban à l'occasion du 26ème sommet franco-espagnol.,['26ème sommet franco-espagnol.']
2021-03-16,09:00,Conseil de défense,Conseil restreint de défense et de sécurité nationale.,[]
2021-03-16,13:15,Déjeuner,Déjeuner avec le Premier ministre.,[]
2021-03-16,17:00,Réunion,Réunion avec le Conseil scientifique.,[]
2021-03-16,18:00,Réunion,Réunion en visiosioconférence avec des réanimateurs.,[]
2021-03-17,09:00,Conseil de défense,Conseil de défense Covid-19.,[]
2021-03-17,10:30,Conseil des ministres,Conseil des ministres.,['Compte rendu du Conseil des ministres du mercredi 17 mars 2021.']
2021-03-17,13:35,Déjeuner,"Entretien avec le Président du Conseil des ministres de la République de Pologne, M. Mateusz MORAWIECKI.",['Déclaration conjointe du Président Emmanuel Macron avec le Président du Conseil des ministres de la République de Pologne de Mateusz Morawiecki.']
2021-03-17,16:00,Déplacement,Échanges avec les équipes du centre hospitalier intercommunal de Poissy - Saint-Germain-en-Laye.,['Échanges avec les équipes du centre hospitalier intercommunal de Poissy - Saint-Germain-en-Laye.']
2021-03-17,18:15,Réunion,Visioconférence avec des élus locaux depuis la mairie de Poissy.,[]
2021-03-18,12:50,Déjeuner,"Déjeuner avec M. Reuven RIVLIN, Président de l’État d’Israël.","[""Déclaration conjointe du Président Emmanuel Macron et du Président de l'État d'Israël Reuven Rivlin.""]"
2021-03-19,Matin,Rencontre,Échanges avec des acteurs de la francophonie.,['Une ambition pour la langue française et le plurilinguisme.']
2021-03-22,13:20,Déjeuner,"Déjeuner avec M. Edi RAMA, Premier ministre de la République d’Albanie.",[]
2021-03-23,Matin,Déplacement,Déplacement à Valenciennes pour rencontrer des professionnels mobilisés dans la campagne de vaccination.,['À Valenciennes pour rencontrer des professionnels mobilisés dans la campagne de vaccination.']
2021-03-23,17:00,Entretien,"Entretien avec M. Mohamed AL-MANFI, Président du Conseil présidentiel Libyen et M. Moussa AL-KONI, vice-Président du Conseil présidentiel Libyen.","['Déclaration conjointe du Président Emmanuel Macron avec Mohamed Al-Manfi, Président du Conseil présidentiel libyen et Moussa Al-Koni, vice-Président du Conseil présidentiel libyen.']"
2021-03-23,19:15,Entretien,"Entretien téléphonique avec M. Mohamed BAZOUM, Président de la République du Niger.","['Entretien téléphonique avec M. Mohamed Bazoum, Président de la République du Niger.']"
2021-03-24,09:00,Conseil de défense,Conseil de défense Covid-19.,[]
2021-03-24,10:30,Conseil des ministres,Conseil des ministres.,['Compte rendu du Conseil des ministres du mercredi 24 mars 2021.']
2021-03-25,Après-midi,Sommet,Conseil européen en visioconférence.,['Conseil européen du 25 mars 2021.']
2021-03-26,16:30,Entretien,Remise du rapport de la commission de recherche sur les archives françaises relatives au Rwanda et au génocide des Tutsi.,['Remise du rapport de la commission de recherche sur les archives françaises relatives au Rwanda.']
2021-03-28,12:00,Entretien,"Entretien téléphonique avec M. Abdel Fattah AL-SISSI, Président de la République arabe d’Egypte.",[]
2021-03-29,Après-midi,Déplacement,Déplacement  à la Caisse primaire d'assurance maladie (CPAM) de Créteil.,['Déplacement du Président Emmanuel Macron à la CPAM de Créteil.']
2021-03-30,09:00,Conseil de défense,Conseil restreint de défense et de sécurité nationale.,[]
2021-03-30,13:20,Déjeuner,"Déjeuner avec M. Nechirvan BARZANI, Président de la Région autonome du Kurdistan d’Irak.",[]
2021-03-30,16:00,Entretien,"Entretien avec M.Edouard FRITCH, Président de la Polynésie française",[]
2021-03-31,09:00,Conseil de défense,Conseil de défense Covid-19.,[]
2021-03-31,10:30,Conseil des ministres,Conseil des ministres.,['Compte rendu du Conseil des ministres du mercredi 31 mars 2021.']
2021-03-31,20:00,Discours,Adresse aux Français.,['Adresse aux Français - 31 mars 2021']
2021-04-02,Matin,Déplacement,Déplacement à Saint-Egrève à l'occasion de la journée mondiale de l'autisme.,['Autisme : ne rien lâcher du combat que nous menons depuis 4 ans.']
2021-04-06,09:00,Conseil de défense,Conseil restreint de défense et de sécurité nationale.,[]
2021-04-08,09:00,Conseil de défense,Conseil de défense Covid-19.,[]
2021-04-08,10:30,Conseil des ministres,Conseil des ministres.,['Compte rendu du Conseil des ministres du jeudi 8 avril 2021.']
2021-04-08,16:00,Discours,Visioconférence dans le cadre de la Convention managériale de l’Etat.,"[""Intervention du Président de la République Emmanuel Macron à l'occasion de la Convention managériale de l'État.""]"
2021-04-09,Matin,Déplacement,"Déplacement sur le site de l'entreprise Delpharm, en Eure-et-Loir.","['Produire, produire, produire ! Déplacement du Président Emmanuel Macron sur le site de l’entreprise Delpharm qui a débuté la production de vaccins.']"
2021-04-09,13:20,Déjeuner,"Entretien avec M. Faure Essozimna GNASSINGBE, Président de la République togolaise.",[]
2021-04-12,11:00,Entretien,"Entretien en visioconférence avec Mme Ursula von der LEYEN, Présidente de la Commission européenne.",[]
2021-04-12,16:00,Cérémonie officielle,Cérémonie de remise de lettres de créances.,[]
2021-04-13,16:00,Entretien,"Entretien avec M. François CLAVAIROLY, Président de la Fédération Protestante de France.",[]
2021-04-13,17:00,Entretien,"Entretien avec M. Joel MERGUI, Président du Consistoire de Paris.",[]
2021-04-14,09:00,Conseil de défense,Conseil de défense Covid-19.,[]
2021-04-14,10:30,Conseil des ministres,Conseil des ministres.,['Compte rendu du Conseil des ministres du mercredi 14 avril 2021.']
2021-04-14,Après-midi,Déplacement,Déplacement au sein du service de psychiatrie de l'enfant et de l'adolescent du CHU de Reims.,"[""Au sein du service de psychiatrie de l'enfant et de l'adolescent du CHU de Reims.""]"
2021-04-15,10:15,Déplacement,Visite sur le chantier de Notre-Dame de Paris.,"[""Notre-Dame de Paris, deux ans après l'incendie.""]"
2021-04-15,18:00,Réunion,Réunion sur les protocoles de réouvertures progressives.,[]
2021-04-16,10:30,Entretien,"Visioconférence avec Mme Angela MERKEL, Chancelière de la République fédérale d'Allemagne et M. XI Jinping, Président de la République populaire de Chine.","[""Entretien en visioconférence avec la Chancelière de la République fédérale d'Allemagne, Angela MERKEL, et le Président de la République populaire de Chine, XI Jinping.""]"
2021-04-16,13:15,Déjeuner,"Entretien avec M. Volodymyr ZELENSKY, Président de l’Ukraine.","['Entretien avec M. Volodymyr ZELENSKY, Président de l’Ukraine.']"
2021-04-16,15:00,Entretien,"Visioconférence avec Mme Angela MERKEL, Chancelière de la République fédérale d'Allemagne et M. Volodymyr ZELENSKY, Président de l’Ukraine.","['Entretien avec M. Volodymyr ZELENSKY, Président de l’Ukraine.']"
2021-04-19,Toute la journée,Déplacement,Déplacement à Montpellier sur le thème de la politique de sécurité du quotidien.,['Chacune et chacun a le droit de vivre en sécurité dans notre République. Déplacement du Président Emmanuel Macron à Montpellier.']
2021-04-20,09:30,Conseil de défense,Conseil restreint de défense et de sécurité nationale.,[]
2021-04-20,16:00,Entretien,Entretien avec le Premier ministre.,[]
2021-04-20,17:00,Sommet,Événement en marge du 27e Sommet ibéro-américain d'Andorre.,"[""Intervention du Président Emmanuel Macron dans le cadre d'un événement en marge du 27e Sommet ibéro-américain d'Andorre.""]"
